ID,Suhu,Kelembaban,CO2 (MQ135),Status,Timestamp,Suhu_noisy,Kelembaban_noisy,CO2 (MQ135)_noisy,kategori,threshold_version,labeled_at,used_noisy_values
zaZSwVROuXjQVwpRGVMU,21.6,66.0,645.0,OK,2025-10-28T13:25:17.000Z,21.70360740687907,66.57138358399558,632.1996881644161,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
NjhKc8AO99sou0R1z70J,24.8,67.0,164.0,OK,2025-11-06T17:08:52.000Z,25.28942155042389,65.89262518817993,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
VcPevMBh8Nk0jRM6bNxi,24.4,61.0,132.0,OK,2025-10-21T14:11:24.000Z,24.27610713345666,61.895094632289855,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
6idPhHqiBzkvzu5Z8f9Y,24.8,68.0,169.0,OK,2025-11-06T17:05:12.000Z,24.5387690640936,67.66399686158532,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
4AyQiaBzSbi5ZMZPvSkT,26.2,63.0,196.0,OK,2025-11-07T03:19:08.000Z,26.52304754272339,61.9933154435701,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
1ysWYnyABVIHxqZjUtMb,24.7,67.0,151.0,OK,2025-11-06T17:18:39.000Z,24.5038939440781,67.02986528599224,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
ydjVgiuU4vOoVuQKc0Q9,24.8,69.0,165.0,OK,2025-11-06T17:04:03.000Z,24.453785186383588,69.33845790046298,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
UqxF5oqQXK4EYrQCtJJ1,24.8,68.0,168.0,OK,2025-11-06T17:09:45.000Z,24.67956404525925,67.02748595661322,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
bE0ZLon3lnjcgPhWprKP,24.8,69.0,158.0,OK,2025-11-06T17:06:17.000Z,25.22656332057588,69.10441190123453,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
ASJiOFzxDrc8tN37sNXr,24.3,60.0,176.0,NORMAL,2025-10-21T13:41:50.000Z,23.93542581628509,58.95469783789178,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
PhGFCNFMtTr7ye7cTej7,24.3,60.0,178.0,NORMAL,2025-10-21T13:41:00.000Z,24.05136726074444,60.90795535414526,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
dP7KAunKGakU4KZqqGJz,26.1,62.0,164.0,OK,2025-11-07T03:37:47.000Z,25.81257581142589,61.13158542507692,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
3tOgFFwimiJjgKqURnst,25.6,66.0,742.0,OK,2025-11-06T16:16:59.000Z,25.199181558922696,64.76695107880367,736.0082696231079,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
8t4AWa4MfztNnmrqD6ya,24.5,67.0,618.0,OK,2025-11-07T03:05:45.000Z,24.52217914000286,66.07158868341999,612.8099827228033,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
2e845vKORmMrWoO0T7DD,24.3,60.0,174.0,NORMAL,2025-10-21T13:41:29.000Z,24.513317993184312,59.39920890944119,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
FCt15KII0jjvbNN4lCYc,24.2,62.0,4095.0,OK,2025-10-23T14:25:16.000Z,24.44198406472134,62.4991516016312,4128.622333274772,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
yDRdbb7QFmrlHD8ONdlG,24.2,66.0,287.0,OK,2025-11-07T04:04:43.000Z,23.767618682215478,66.16699618972162,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
DSsape0plDu0B9UF9TwX,25.0,88.0,4095.0,OK,2025-10-23T14:27:44.000Z,24.99019754240159,87.48558241041813,4169.361626255349,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
72P5KQEtZksZ2wUymtm3,24.7,69.0,171.0,OK,2025-11-06T17:02:43.000Z,24.357770034449757,68.49691364407366,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
qPJeSlu1zsivNZ5ovPed,25.2,64.0,314.0,OK,2025-11-07T03:58:14.000Z,24.800984705753294,64.80582489220657,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
pbXvMuhxmxMN8qH5WshV,26.2,62.0,147.0,OK,2025-11-07T03:38:40.000Z,26.268948149904045,62.35733540619486,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
dW4miZBOPrFNSOPkOTdt,25.3,65.0,2691.0,OK,2025-11-06T15:46:59.000Z,25.586300137461787,64.90943715317579,2713.5214080613496,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
JYep5IX1YDv189lAEjBC,24.0,59.0,128.0,NORMAL,2025-10-21T13:54:57.000Z,23.54864137929571,58.45369220842999,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
zxQxZgPXgrHOaFSD91Ou,26.4,62.0,321.0,OK,2025-11-07T03:53:29.000Z,26.1839326792136,62.17977414795618,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
DpzHtYKJXy1xEPjUCNQy,24.7,69.0,189.0,OK,2025-11-06T16:55:10.000Z,24.682781638484247,68.14042581703139,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
vL9GBNsso3HfMfC8yT5n,24.2,60.0,333.0,NORMAL,2025-10-21T13:32:23.000Z,24.253487440063257,60.22919929418428,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
7l5hqK67c3BAhkA2m46u,26.1,71.0,176.0,OK,2025-10-21T10:44:31.000Z,26.45869224946805,69.94027884421128,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
ABxtfyljqtKNDLRKLrBp,24.7,66.0,141.0,OK,2025-11-06T17:16:42.000Z,24.85439381085556,66.55161353021708,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
NipJTQxsrEbXWMZJ8OGi,26.3,62.0,161.0,OK,2025-11-07T03:40:15.000Z,25.77642882876125,62.75885664431614,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
dsGlPxLGBPDhxCNSzzWp,24.4,60.0,112.0,NORMAL,2025-10-21T14:01:29.000Z,24.643368393018225,60.85616804264826,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
BqyPerdpg4YQC1MX9qjv,24.5,60.0,108.0,NORMAL,2025-10-21T14:03:26.000Z,24.319889868787563,60.11235230457722,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
NaCQMXH3hkwPfCmFbivG,24.5,69.0,304.0,OK,2025-11-06T16:34:18.000Z,24.21771551885893,69.77102682360884,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
D61OdLfbsOvvb4ORYlB0,26.3,62.0,320.0,OK,2025-11-07T03:22:21.000Z,26.81581839087124,62.68672949629294,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
Pj4XxAHp4AdUPrhgQYdD,23.6,68.0,320.0,OK,2025-11-07T04:15:32.000Z,24.05142498264175,66.7850702254442,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
jew9SBSx9PkuhM4cgeCy,,,,,,,,,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
beLbQ3xkRVZvFwvNOQKj,21.8,66.0,560.0,OK,2025-10-28T13:31:17.000Z,21.84548587728146,65.74696797401904,569.1810765885999,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
fcrakQHyJsYU2oSAmHWJ,24.5,68.0,290.0,OK,2025-11-06T16:35:02.000Z,24.80551732379488,68.05327407659495,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
JyG6OwuWFeIbFFEzYYdA,26.3,62.0,178.0,OK,2025-11-07T03:30:04.000Z,25.778216000179476,62.7750192672444,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
la8ZGTMqfezXDngOLd7g,25.4,65.0,2631.0,OK,2025-11-06T15:47:09.000Z,25.009753247164355,64.73317798549141,2662.148393905009,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
veMa5wthusVRLWSQ7JjY,25.3,58.0,4095.0,OK,2025-10-23T14:24:02.000Z,25.28696080495542,57.77458726878461,4160.08130578469,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
mhoZYbJ2DygZSFx7RmhG,24.0,59.0,126.0,NORMAL,2025-10-21T13:51:16.000Z,24.32894843684947,58.55160573931688,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
6fq9oDphnD1tmHPw1QpJ,23.8,68.0,241.0,OK,2025-11-07T04:08:46.000Z,24.149851081428217,67.272544201354,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
P3pdQQbEjmifdP8EAr32,25.6,69.0,4095.0,OK,2025-11-06T15:44:04.000Z,25.340600706279574,67.76298211916605,4105.796862552701,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
hDUvRKYGIJLcc5B1XUE1,27.3,59.0,1553.0,OK,2025-11-06T15:53:12.000Z,27.760480002787425,58.35911007325313,1523.6132497471935,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
hBGZrpzYAqyXcCaZoGpw,24.6,67.0,207.0,OK,2025-11-06T16:44:27.000Z,24.833714895100965,67.02857049306292,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
cH0Irqk3PlrTh1U12d8L,27.4,60.0,1599.0,OK,2025-11-06T15:52:34.000Z,27.741939068855554,60.80612404212755,1615.518039817031,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
YLzaTckdiphO7rZhmz9z,24.7,67.0,177.0,OK,2025-11-06T16:56:37.000Z,24.587705359736503,65.89513725866146,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
weiMSU41GY4bBt14lH4M,23.8,68.0,249.0,OK,2025-11-07T04:09:35.000Z,23.934752937580495,68.89932672939337,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
ai4wwRy2eGZ57VgsmtTo,26.3,62.0,208.0,OK,2025-11-07T03:21:29.000Z,26.28014150305484,62.57322565473199,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
AgdBUqXPdNRbTh9UBAqt,24.6,67.0,127.0,OK,2025-11-06T17:22:29.000Z,24.806546222124805,66.67764779497087,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
d8Pm1fZCMey7DwPkcWg2,24.7,69.0,202.0,OK,2025-11-06T16:53:49.000Z,24.404155721665692,69.10211983003505,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
OG1TXVyuQrIh9b9mkCEJ,25.0,64.0,282.0,OK,2025-11-07T03:59:17.000Z,24.540253739939924,64.99906031013451,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
Kh4bpiMZQBUIxBKBZ4bc,24.6,68.0,224.0,OK,2025-11-06T16:42:18.000Z,24.619906385973263,67.51676146203788,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
fvlfqreWyzryIfT1T3in,25.0,66.0,408.0,OK,2025-11-07T03:07:47.000Z,25.327254595590738,66.64601669679989,414.6769048398268,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
UmPnFbsKdFIelBByK7cy,24.7,69.0,187.0,OK,2025-11-06T16:58:35.000Z,24.753746235099207,69.9643206827153,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
iWzBOVpM42yNLyqgwWOK,26.6,63.0,1894.0,OK,2025-11-06T15:50:03.000Z,26.40938447880749,63.37270779871575,1927.8937899985256,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
QKEcCQowbEySeFcC8wDn,26.9,56.0,4095.0,OK,2025-10-23T14:22:53.000Z,26.781707347008425,56.16588433295128,4118.648383915636,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
gJ4kDBAbSeTPPBWDZnyj,26.4,62.0,219.0,OK,2025-11-07T03:45:40.000Z,26.220692568151204,61.55385981939864,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
hEhe4JmWUSpgHAkHt8VS,25.7,65.0,1011.0,OK,2025-11-06T16:11:57.000Z,25.66743350966577,64.6860914715243,1030.682632432025,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
ePoUEDcAmxizGQqElXVr,24.5,68.0,199.0,OK,2025-11-06T16:46:53.000Z,24.97689617192597,67.92325715884343,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
64S623sDatZ0L3eXu2SD,25.4,69.0,818.0,OK,2025-11-06T16:15:11.000Z,25.87369162273747,68.22718189254324,827.339728410774,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
lyEzCHJrxgYriuOUESON,26.2,63.0,224.0,OK,2025-11-07T03:35:52.000Z,25.93621237178379,62.86542365909612,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
w19m2JqJXhPdiqkiW114,24.0,58.0,128.0,NORMAL,2025-10-21T13:53:13.000Z,24.209616540646227,57.84893123825778,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
lDZBUfqIms9MrZD3BSP6,25.3,69.0,891.0,OK,2025-11-06T16:13:56.000Z,25.49524170967289,69.96560959316118,907.859881691362,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
lUT23n1aBXZhEdw5Fmzp,24.5,68.0,208.0,OK,2025-11-06T16:46:37.000Z,24.51967047401626,67.21484423767258,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
dJF7qVA55ZdV69XrUhF3,24.6,68.0,271.0,OK,2025-11-06T16:36:44.000Z,24.358652696515588,66.69654016257428,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
cTjzdcbBFrlzwdf5F2Lm,21.4,68.0,1888.0,OK,2025-10-28T08:46:49.000Z,21.19849555017631,66.92781551530234,1864.591887898928,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
oZwJuYj2lav3gU49liHm,24.8,68.0,149.0,OK,2025-11-06T17:08:13.000Z,24.329003307549154,66.83083547059978,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
W55L7EF0ysW91NRJ5zqL,24.4,61.0,122.0,NORMAL,2025-10-21T13:59:57.000Z,24.273104743018862,60.24575975763622,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
qdr8L8LhOElyld0C9Iz0,24.2,60.0,147.0,NORMAL,2025-10-21T13:44:49.000Z,24.118844506305138,60.00145645945597,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
pzpEIcWUodCnAnSMoAA4,24.3,66.0,301.0,OK,2025-11-07T04:03:44.000Z,24.395116064276436,66.48721576035987,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
N64mv5cXWLIUMa5j7IXB,24.0,61.0,100.0,OK,2025-10-21T14:30:23.000Z,23.76305722188154,61.76174494651691,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
fDWHsiskLEGPT1lcM7Bc,25.8,65.0,1041.0,OK,2025-11-06T16:11:46.000Z,26.016737420216373,65.81015153595133,1046.9944088968064,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
VHHmwwlPzU8LNTUCajik,25.5,65.0,726.0,OK,2025-11-06T16:17:37.000Z,25.390334428950244,65.43808515484331,738.0470218063244,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
rILIu7RRH9lzPXzTU5YF,21.9,66.0,605.0,OK,2025-10-28T13:31:39.000Z,22.011210250218664,65.4058196668018,601.5576119982903,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
sQaGgi9euhPYSuXlFO8F,24.5,68.0,337.0,OK,2025-11-06T16:32:23.000Z,24.048733146316422,67.25206427274226,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
hagr2SB7p3naqlBKcOSB,23.6,68.0,272.0,OK,2025-11-07T04:11:42.000Z,24.01637601281788,67.44617396951699,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
tWMWPsZzwtDZnwis2uEO,24.9,84.0,4095.0,OK,2025-10-23T14:28:00.000Z,24.898006297629983,83.9139239665822,4016.325935119456,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
wI0WwidxrO4AuSMscQpD,24.4,59.0,130.0,NORMAL,2025-10-21T13:58:42.000Z,24.64997391030924,59.27137112056117,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
zgTeti65xX7mv03262kG,25.6,65.0,729.0,OK,2025-11-06T16:17:21.000Z,25.967581439686075,65.8767465586403,725.4270101269965,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
5eY57BClwZQYbC5Q7wgn,25.8,64.0,276.0,OK,2025-11-07T03:11:28.000Z,25.59457904991793,64.15020619897615,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
4atCwBMdqllGXVHLtIdt,21.6,66.0,653.0,OK,2025-10-28T13:26:00.000Z,21.93993789669896,66.39229552948194,665.9823285660152,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
RoKmJxBA3AkQit9g3LxB,26.4,62.0,162.0,OK,2025-11-07T03:46:29.000Z,26.741222447191493,61.449803928765526,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
dbCHg31bCBXgm7cSQelc,25.0,66.0,389.0,OK,2025-11-07T03:08:08.000Z,24.72766114679921,65.42747660166303,386.32489710953945,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
wSIHcdmA09GRHcJzlxMw,26.0,63.0,231.0,OK,2025-11-07T03:13:08.000Z,26.074432575886988,62.34667224288097,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
fnSJxHQ6YrQhwF49IP9p,21.9,66.0,607.0,OK,2025-10-28T13:34:09.000Z,21.5408412185555,65.96345793629227,610.203963951699,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
5h3MCsTlXXFVgRQv6V5X,24.2,60.0,155.0,NORMAL,2025-10-21T13:44:21.000Z,24.357652557955145,60.23214324103663,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
KyRldQZVuDoHxJsnuXmM,25.8,62.0,333.0,OK,2025-11-07T03:56:07.000Z,26.049451335656364,62.70006413028882,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
BI57lI6M1591jtH62xC2,25.4,65.0,313.0,OK,2025-11-07T03:09:41.000Z,25.302498940992617,64.85968246999772,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
iKf8rni3XmWQLRbieQP6,23.7,68.0,272.0,OK,2025-11-07T04:11:21.000Z,23.642938972271484,67.09024568420249,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
pduqXNXbZwpcimf0W6BR,25.5,65.0,721.0,OK,2025-11-06T16:17:42.000Z,25.830390608271816,63.71144239694924,729.1770251457507,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
PhdjCaZa6NmVZQG3LfYJ,26.1,66.0,1178.0,OK,2025-11-06T16:00:59.000Z,26.53082939600678,65.53016997524198,1164.8672455697524,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
FEKnRwf5uI0D1VYnjcTO,24.0,61.0,117.0,OK,2025-10-21T14:29:23.000Z,23.63891498386965,61.22012038940088,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
7s09deHwEqvSvaJNWPHI,21.1,68.0,2736.0,OK,2025-10-28T08:44:00.000Z,21.0030155347087,69.17298185346414,2786.81562806868,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
1iDsJkqaCGOI6EE0NFbL,24.8,67.0,163.0,OK,2025-11-06T17:05:01.000Z,24.96062118260908,66.72836811988715,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
VuXSYYAar0ZER6mp64Sp,23.5,69.0,190.0,OK,2025-11-07T04:24:10.000Z,23.381996100262,68.9919702265862,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
5N1ehtrOHdpByEzuQ2ub,26.3,63.0,145.0,OK,2025-11-07T03:29:24.000Z,26.306659088064908,62.03994085795507,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
OZgJst2GAnUH9tt0KmQp,24.0,60.0,121.0,OK,2025-10-21T14:28:56.000Z,23.9225289484107,59.25544352930584,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
dd0xhOc3875zh3KJCS72,24.0,67.0,322.0,OK,2025-11-07T04:05:58.000Z,23.56851454910405,67.84942081220647,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
xULDkYVzi3fjKk7KpDCA,23.7,68.0,269.0,OK,2025-11-07T04:11:26.000Z,23.326251130313512,67.046671931411,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
37E9SkkDyUEa2EPbrAxC,24.7,67.0,150.0,OK,2025-11-06T17:14:51.000Z,24.374545852914444,67.64538482078392,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
GuF6qbhrbxKHmwAcAfsX,21.4,68.0,1894.0,OK,2025-10-28T08:46:44.000Z,21.144894056261595,67.95503473166573,1878.0461662782045,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
o9cHW7LWq5KOZx8A9nvM,24.7,69.0,181.0,OK,2025-11-06T16:54:43.000Z,24.482002554447405,69.24941901182802,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
kEveckRCYeuBGM0LScpr,27.0,56.0,4095.0,OK,2025-10-23T14:22:48.000Z,27.284060840518883,55.445041759568575,4138.483721369635,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
ZcLGF47SGNLiz9yOj5uy,24.2,59.0,197.0,NORMAL,2025-10-21T13:36:58.000Z,23.78068733055101,59.35213330273333,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
s1ohm5L7PWXQK74nhrbw,26.1,67.0,1168.0,OK,2025-11-06T16:00:54.000Z,26.3127439131,66.6985014352439,1166.1712332604138,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
6d6FjbYZGCwMUBsHkYX9,25.8,64.0,267.0,OK,2025-11-07T03:11:34.000Z,25.956792818398537,64.22482413969672,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
jeqWhi4LNqzXUmiW4VGx,24.0,67.0,304.0,OK,2025-11-07T04:05:53.000Z,23.537700290760185,67.93950600881247,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
sHUMrvKyvYSkuGLU8vSy,23.5,69.0,186.0,OK,2025-11-07T04:23:59.000Z,23.69569341755357,67.92098988589152,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
bdW0fxNfbetikkNlPPuk,24.5,68.0,322.0,OK,2025-11-06T16:32:39.000Z,24.40921514010571,67.31695286056224,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
bbYoIHutLfXjMZah26no,25.6,67.0,565.0,OK,2025-11-06T16:21:02.000Z,25.57665344848172,66.72224435501928,563.048722117678,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
Ubh0r3jVX1bpenav44cS,26.2,57.0,4095.0,OK,2025-10-23T14:23:21.000Z,26.647254322280467,56.81437636626434,4031.941521278094,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
a2Qz4vW0en1E8XOGevtf,24.2,59.0,186.0,NORMAL,2025-10-21T13:38:58.000Z,24.502135026429077,59.95625490466377,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
5DuAPE14zX7EacLhc3ZM,25.3,69.0,903.0,OK,2025-11-06T16:13:45.000Z,24.939624272581867,69.49537920239236,901.689252380713,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
DWQADtdC3jxWYg2ANi6b,26.2,62.0,196.0,OK,2025-11-07T03:20:42.000Z,25.931363491850387,60.93417875979903,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
ZwVw74sPavng1SM8qTmi,26.5,62.0,131.0,OK,2025-11-07T03:51:01.000Z,26.672281370028173,61.30379394228927,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
k8Z1PWpUT1JXepQJTscl,26.5,62.0,142.0,OK,2025-11-07T03:49:52.000Z,26.95534729050125,63.21435307174593,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
JeSzgxrFcKwSoArtzZmu,24.7,67.0,143.0,OK,2025-11-06T17:17:41.000Z,24.93571742181989,68.14417337165992,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
JnJh6dffbCmpcx56NnSH,23.8,68.0,242.0,OK,2025-11-07T04:08:56.000Z,23.44397707734279,68.40246038243654,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
HS5kEKq3eGrFBhxmkf8e,25.6,68.0,4095.0,OK,2025-11-06T15:44:09.000Z,25.536907528790216,69.35839227705448,4099.779064711162,Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
4sMtNLp5LiAoNoXWTJpp,23.8,68.0,249.0,OK,2025-11-07T04:10:07.000Z,23.553403987405414,68.50823081888478,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
zGahD6U1W7UQwPpnC7Uf,24.0,59.0,122.0,NORMAL,2025-10-21T13:51:44.000Z,24.137990846807305,58.96067063119008,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
rsGKVdVTnM37KkEOSG39,24.4,60.0,112.0,NORMAL,2025-10-21T14:02:07.000Z,24.40749274952269,59.4514546021545,350.0,Normal,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
aNPeXc57DCIIcK8XBPGm,24.7,66.0,169.0,OK,2025-11-06T17:13:20.000Z,24.493833500115763,65.38719158948396,350.0,Almost Rotten,maize-storage-rules-v1,2025-11-07T08:01:49.411779Z,True
